id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60253002,shCND1_12_BR lvl2_1009666.svs,1,142033718,shCND1_12_BR lvl2_1009666.svs,2100704313,30a35cc4a9212400fcef1ef29422a473,CA263001-B534,NA,syn63100169,syn60253002,syn60253002,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253002,syn60253002,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253111,shCNDP1-2_3_BR lvl2_1013055.svs,1,142033835,shCNDP1-2_3_BR lvl2_1013055.svs,1768447047,23b5af46c6969ac1db463751e04b3393,CA263001-B608,NA,syn63100169,syn60253111,syn60253111,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253111,syn60253111,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253165,shCND4_10_BR_lvl2_1003185.svs,1,142033889,shCND4_10_BR_lvl2_1003185.svs,1621890837,4d8750e77158f199a8ec4e377b533b62,CA263001-B462,NA,syn63100169,syn60253165,syn60253165,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253165,syn60253165,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253254,shCND1_9_BR lvl2_1009664.svs,1,142033986,shCND1_9_BR lvl2_1009664.svs,1805798711,ad6b1d7f0d5f274d03e212f55336123b,CA263001-B550,NA,syn63100169,syn60253254,syn60253254,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253254,syn60253254,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253339,shNTC1_BR lvl2_1013028.svs,1,142034080,shNTC1_BR lvl2_1013028.svs,1699334677,e190a85d4ef421cbcf143c60a181699e,CA263001-B620,NA,syn63100169,syn60253339,syn60253339,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253339,syn60253339,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253358,shCND4_11_BR_lvl1_1003152.svs,1,142034099,shCND4_11_BR_lvl1_1003152.svs,1445581641,beff9e586f4933790b4dcc8db8870bce,CA263001-B463,NA,syn63100169,syn60253358,syn60253358,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253358,syn60253358,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253494,shCND1_12_BR lvl1_1009630.svs,1,142034240,shCND1_12_BR lvl1_1009630.svs,1918761569,f68a3a4119b3ed307371fc27bff76468,CA263001-B533,NA,syn63100169,syn60253494,syn60253494,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253494,syn60253494,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253583,shNTC12_BR lvl2_1013039.svs,1,142034339,shNTC12_BR lvl2_1013039.svs,1949666263,d9b18fc7f91354d2aef8bc8c859a8042,CA263001-B626,NA,syn63100169,syn60253583,syn60253583,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253583,syn60253583,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253593,shCND1_8_BR_lvl2_1003172.svs,1,142034349,shCND1_8_BR_lvl2_1003172.svs,1799133079,4eb413ab84046ebd42be18a507868aa9,CA263001-B502,NA,syn63100169,syn60253593,syn60253593,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253593,syn60253593,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253684,shCND1_6_BR lvl1_1009631.svs,1,142034448,shCND1_6_BR lvl1_1009631.svs,1540795885,c54cb231beb6ba8250d73e69d29e79d2,CA263001-B543,NA,syn63100169,syn60253684,syn60253684,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253684,syn60253684,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253760,shCND4_10_BR_lvl1_1003223.svs,1,142034532,shCND4_10_BR_lvl1_1003223.svs,1375500839,f2671804caa65955cad981a3fd82eb31,CA263001-B461,NA,syn63100169,syn60253760,syn60253760,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253760,syn60253760,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253777,shCNDP1-2_8_BR lvl2_1013059.svs,1,142034549,shCNDP1-2_8_BR lvl2_1013059.svs,1669417533,815019718d3c88277b5cacbd189e3ff6,CA263001-B616,NA,syn63100169,syn60253777,syn60253777,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253777,syn60253777,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253927,shCND1_1_BR lvl2_1009656.svs,1,142034707,shCND1_1_BR lvl2_1009656.svs,2270902709,b03fc7afefbb3b1b3fd47380dddd3f3e,CA263001-B530,NA,syn63100169,syn60253927,syn60253927,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253927,syn60253927,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253942,shCND4_1_BR_lvl2_1003177.svs,1,142034722,shCND4_1_BR_lvl2_1003177.svs,1661142665,be6da93c5cbdb789750f197df1920f93,CA263001-B460,NA,syn63100169,syn60253942,syn60253942,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253942,syn60253942,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60253956,shCNDP1-1_9_BR lvl2_1013049.svs,1,142034736,shCNDP1-1_9_BR lvl2_1013049.svs,1503669277,ab60e9954eabe33b8e5152dcbcd23659,CA263001-B598,NA,syn63100169,syn60253956,syn60253956,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60253956,syn60253956,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254099,shCND4_12_BR_lvl1_1003153.svs,1,142034895,shCND4_12_BR_lvl1_1003153.svs,1341675881,a5ec41e8420fcbf3c570b538cd24f7e0,CA263001-B465,NA,syn63100169,syn60254099,syn60254099,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254099,syn60254099,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254124,shCND1_9_BR lvl1_1009628.svs,1,142034920,shCND1_9_BR lvl1_1009628.svs,1761998103,4cd23c194ccbebcdf87f2b6986b643e8,CA263001-B549,NA,syn63100169,syn60254124,syn60254124,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254124,syn60254124,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254151,shCNDP1-2_4_BR lvl2_1013056.svs,1,142034947,shCNDP1-2_4_BR lvl2_1013056.svs,1755550513,9a555058b195823fb1310a929a7cbb92,CA263001-B610,NA,syn63100169,syn60254151,syn60254151,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254151,syn60254151,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254272,shCND4_4_BR_lvl1_1003145.svs,1,142035076,shCND4_4_BR_lvl1_1003145.svs,1535685607,403067995129cd099780580de7464e8a,CA263001-B471,NA,syn63100169,syn60254272,syn60254272,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254272,syn60254272,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254319,shCND2_10_BR lvl1_1009641.svs,1,142035132,shCND2_10_BR lvl1_1009641.svs,1782737141,cb241f0e7a751533a6a7989c98299824,CA263001-B553,NA,syn63100169,syn60254319,syn60254319,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254319,syn60254319,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254323,shCNDP1-2_7_BR lvl2_1013058.svs,1,142035137,shCNDP1-2_7_BR lvl2_1013058.svs,1464996517,7006250e3d0f20e446c7790dc0d73fdd,CA263001-B614,NA,syn63100169,syn60254323,syn60254323,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254323,syn60254323,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254470,shCND4_11_BR_lvl2_1003186.svs,1,142035297,shCND4_11_BR_lvl2_1003186.svs,1814021909,3969b2cb377ae8c2bba40706e8229c73,CA263001-B464,NA,syn63100169,syn60254470,syn60254470,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254470,syn60254470,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254491,shCNDP1-2_9_BR lvl2_1013060.svs,1,142035319,shCNDP1-2_9_BR lvl2_1013060.svs,1522303883,1d9db503a64699dbdb5e2d59338d1aee,CA263001-B618,NA,syn63100169,syn60254491,syn60254491,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254491,syn60254491,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254537,shCND2_12_BR lvl2_1009678.svs,1,142035382,shCND2_12_BR lvl2_1009678.svs,2093040155,8f3dd38abca286677f39e671e3b1b996,CA263001-B558,NA,syn63100169,syn60254537,syn60254537,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254537,syn60254537,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254643,shCND1_9_BR_lvl2_1003173.svs,1,142035499,shCND1_9_BR_lvl2_1003173.svs,1556813075,ac5c94be29ae0b8c6e2b35d89dc6cb6d,CA263001-B504,NA,syn63100169,syn60254643,syn60254643,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254643,syn60254643,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254689,shCNDP1-2_11B_BR lvl2_1013062.svs,1,142035549,shCNDP1-2_11B_BR lvl2_1013062.svs,1861016665,e92bab4f9ae7b762004b69cff9222fa6,CA263001-B604,NA,syn63100169,syn60254689,syn60254689,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254689,syn60254689,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254712,shCND1_3_BR lvl1_1009623.svs,1,142035578,shCND1_3_BR lvl1_1009623.svs,1453321747,ad502a4f9ce18abbc84a34b362c610a7,CA263001-B537,NA,syn63100169,syn60254712,syn60254712,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254712,syn60254712,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254813,shCND4_12_BR_lvl2_1003187.svs,1,142035685,shCND4_12_BR_lvl2_1003187.svs,1504741993,9363b1c7c50ee1bacc802742e0c47993,CA263001-B466,NA,syn63100169,syn60254813,syn60254813,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254813,syn60254813,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254877,shNTC10_BR lvl2_1013037.svs,1,142035758,shNTC10_BR lvl2_1013037.svs,1695089303,923e19b2090d3934ee75a8c10fff8e50,CA263001-B622,NA,syn63100169,syn60254877,syn60254877,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254877,syn60254877,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60254895,shCND1_7_BR lvl1_1009626.svs,1,142035776,shCND1_7_BR lvl1_1009626.svs,1743919991,3967794242fe0ffd3899112d879c58a1,CA263001-B545,NA,syn63100169,syn60254895,syn60254895,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60254895,syn60254895,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255004,shCND4_2_BR_lvl2_1003178.svs,1,142035893,shCND4_2_BR_lvl2_1003178.svs,1821502147,e489053dda67d5bd4fd03ea498242371,CA263001-B468,NA,syn63100169,syn60255004,syn60255004,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255004,syn60255004,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255041,shCNDP1-1_8_BR lvl2_1013064.svs,1,142035938,shCNDP1-1_8_BR lvl2_1013064.svs,1494088457,708f069e7ed937bee4857488ce15e1e6,CA263001-B596,NA,syn63100169,syn60255041,syn60255041,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255041,syn60255041,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255074,shCND2_11_BR lvl1_1009642.svs,1,142035970,shCND2_11_BR lvl1_1009642.svs,1681333467,295340ad3a23da652a0bd3da1e2c781a,CA263001-B555,NA,syn63100169,syn60255074,syn60255074,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255074,syn60255074,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255190,shCND4_3_BR_lvl2_1003179.svs,1,142036093,shCND4_3_BR_lvl2_1003179.svs,1796391927,35b7f9c1a2322c42d91050fdd7d2b68b,CA263001-B470,NA,syn63100169,syn60255190,syn60255190,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255190,syn60255190,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255263,shCND2_2_BR lvl2_1009668.svs,1,142036175,shCND2_2_BR lvl2_1009668.svs,1848654629,bef40064a38cf1921994e174c380b7ef,CA263001-B560,NA,syn63100169,syn60255263,syn60255263,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255263,syn60255263,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255366,shCND1_8_BR_lvl1_1003137.svs,1,142036287,shCND1_8_BR_lvl1_1003137.svs,1620609419,539bba2bdc8580976600674f0a79b673,CA263001-B501,NA,syn63100169,syn60255366,syn60255366,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255366,syn60255366,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255395,shCNDP1-1_10_BR lvl2_1013065.svs,1,142036318,shCNDP1-1_10_BR lvl2_1013065.svs,1769255799,729bf438526eaebcd817985551920026,CA263001-B578,NA,syn63100169,syn60255395,syn60255395,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255395,syn60255395,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255454,shCND2_3_BR lvl2_1009669.svs,1,142036385,shCND2_3_BR lvl2_1009669.svs,1838429561,81b5f84deba94761b1674257e1709ef8,CA263001-B562,NA,syn63100169,syn60255454,syn60255454,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255454,syn60255454,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255530,shCND4_1_BR_lvl1_1003142.svs,1,142036471,shCND4_1_BR_lvl1_1003142.svs,1567212689,a88beccf1e0e274ade8ff414accd072f,CA263001-B459,NA,syn63100169,syn60255530,syn60255530,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255530,syn60255530,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255548,shNTC2_BR lvl2_1013029.svs,1,142036489,shNTC2_BR lvl2_1013029.svs,1397522813,dbf5804c9d49cb801cecfe3f2ad04e84,CA263001-B630,NA,syn63100169,syn60255548,syn60255548,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255548,syn60255548,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255625,shCND2_12_BR lvl1_1009643.svs,1,142036574,shCND2_12_BR lvl1_1009643.svs,1643173581,991348e956fcc77e6013d8ebb905d285,CA263001-B557,NA,syn63100169,syn60255625,syn60255625,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255625,syn60255625,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60255693,shCND1_9_BR_lvl1_1003138.svs,1,142036642,shCND1_9_BR_lvl1_1003138.svs,1535018319,55e2539d0460ab5fc2274637a4b4c0e2,CA263001-B503,NA,syn63100169,syn60255693,syn60255693,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60255693,syn60255693,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
