File,Column,Category,Reason,Sample_Values,Name_Check,Data_Check
nf_38.csv,parentId,Computer Generated,Ends with ID,syn33394051 | syn33394051 | syn33394051,Ends with ID,Synapse ID format
nf_38.csv,benefactorId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_38.csv,projectId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_38.csv,modifiedOn,Computer Generated,Modification metadata,1679363128776 | 1679363128839 | 1679363128901,Modification metadata,Long numeric ID
nf_38.csv,modifiedBy,Computer Generated,Modification metadata,3421893 | 3421893 | 3421893,Modification metadata,Human-readable format
nf_38.csv,dataFileHandleId,Computer Generated,Ends with ID,99505618 | 99505619 | 99505622,Ends with ID,File handle ID
nf_38.csv,dataFileSizeBytes,Computer Generated,File size field,,File size field,No data available
nf_38.csv,dataFileMD5Hex,Computer Generated,Contains MD5,,Contains MD5,No data available
nf_38.csv,Component,Computer Generated,Component identifier,GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended | GenomicsAssayTemplateExtended,Component identifier,Human-readable format
nf_38.csv,Uuid,Computer Generated,Ends with ID,bbb9895b-dabd-4487-bfd6-d36400f5a001 | 6c7ca319-c279-49d8-a43e-86d048448fb5 | 24fe84eb-32b2-4996-99f9-8e158409baf8,Ends with ID,UUID format
nf_38.csv,aliquotID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_38.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_38.csv,comments,Computer Generated,URL format,https://www.ncbi.nlm.nih.gov/sra?term=SRX11377282 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11377283 | https://www.ncbi.nlm.nih.gov/sra?term=SRX11377284,Likely human-annotated,URL format
nf_38.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_38.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | geneExpression | geneExpression,Type field (often system-generated),Human-readable format
nf_38.csv,eTag,Computer Generated,Contains etag,,Contains etag,No data available
nf_38.csv,entityId,Computer Generated,Ends with ID,syn33395943 | syn33395944 | syn33395947,Ends with ID,Synapse ID format
nf_38.csv,experimentalCondition,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_38.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_38.csv,genePerturbationType,Computer Generated,Type field (often system-generated),non-targeting control | non-targeting control | non-targeting control,Type field (often system-generated),Human-readable format
nf_38.csv,individualID,Computer Generated,Ends with ID,AT3 sgCon tumor 1 | AT3 sgCon tumor 2 | AT3 sgCon tumor 3,Ends with ID,Human-readable format
nf_38.csv,nf1Genotype,Computer Generated,Type field (often system-generated),+/+ | +/+ | +/+,Type field (often system-generated),Human-readable format
nf_38.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_38.csv,parentSpecimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_38.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2500 | Illumina HiSeq 2500 | Illumina HiSeq 2500,Likely human-annotated,Consistent alphanumeric format
nf_38.csv,readLength,Computer Generated,Length field,100 | 100 | 100,Length field,Human-readable format
nf_38.csv,readPairOrientation,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_38.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_38.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_38.csv,specimenID,Computer Generated,Ends with ID,AT3 sgCon tumor 1 | AT3 sgCon tumor 2 | AT3 sgCon tumor 3,Ends with ID,Human-readable format
nf_38.csv,studyId,Computer Generated,Ends with ID,syn11681835 | syn11681835 | syn11681835,Ends with ID,Synapse ID format
nf_38.csv,transplantationType,Computer Generated,Type field (often system-generated),xenograft | xenograft | xenograft,Type field (often system-generated),Human-readable format
nf_38.csv,tumorType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_38.csv,studyName,Computer Generated,Consistent alphanumeric format,Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST) | Novel therapeutic development of NF1-associated malignant peripheral nerve sheath tumor (MPNST),Likely human-annotated,Consistent alphanumeric format
nf_38.csv,name,Likely Human,No computer-generated patterns detected,GSM5429641 | GSM5429642 | GSM5429643,Likely human-annotated,Human-readable format
nf_38.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,ageUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,assay,Likely Human,No computer-generated patterns detected,RNA-seq | RNA-seq | RNA-seq,Likely human-annotated,Human-readable format
nf_38.csv,diagnosis,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,dissociationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,experimentalTimepoint,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,fundingAgency,Likely Human,No computer-generated patterns detected,NTAP | NTAP | NTAP,Likely human-annotated,Human-readable format
nf_38.csv,genePerturbationTechnology,Likely Human,No computer-generated patterns detected,CRISPR | CRISPR | CRISPR,Likely human-annotated,Human-readable format
nf_38.csv,genePerturbed,Likely Human,No computer-generated patterns detected,EED,Likely human-annotated,Human-readable format
nf_38.csv,initiative,Likely Human,No computer-generated patterns detected,Francis S. Collins Scholars Program | Francis S. Collins Scholars Program | Francis S. Collins Scholars Program,Likely human-annotated,Human-readable format
nf_38.csv,isCellLine,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_38.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_38.csv,isStranded,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,libraryPrep,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,modelSystemName,Likely Human,No computer-generated patterns detected,C57BL/6J | C57BL/6J | C57BL/6J,Likely human-annotated,Human-readable format
nf_38.csv,nucleicAcidSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,organ,Likely Human,No computer-generated patterns detected,mammary gland | mammary gland | mammary gland,Likely human-annotated,Human-readable format
nf_38.csv,progressReportNumber,Likely Human,No computer-generated patterns detected,6 | 6 | 6,Likely human-annotated,Human-readable format
nf_38.csv,readDepth,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_38.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,Flash frozen | Flash frozen | Flash frozen,Likely human-annotated,Human-readable format
nf_38.csv,timePointUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_38.csv,tissue,Likely Human,No computer-generated patterns detected,CDX tissue | CDX tissue | CDX tissue,Likely human-annotated,Human-readable format
nf_38.csv,transplantationRecipientSpecies,Likely Human,No computer-generated patterns detected,Mus musculus | Mus musculus | Mus musculus,Likely human-annotated,Human-readable format
nf_39.csv,id,Computer Generated,Ends with ID,syn60247805 | syn60247807 | syn60247808,Ends with ID,Synapse ID format
nf_39.csv,name,Computer Generated,Consistent alphanumeric format,collection_0000064652_2021-01-11_11_49_23.csv | collection_0000064656_2021-01-09_01_04_16.csv | collection_0000064648_2021-01-08_22_50_58.csv,Likely human-annotated,Consistent alphanumeric format
nf_39.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
nf_39.csv,dataFileHandleId,Computer Generated,Ends with ID,142028049 | 142028054 | 142028053,Ends with ID,File handle ID
nf_39.csv,dataFileName,Computer Generated,Filename field,collection_0000064652_2021-01-11_11_49_23.csv | collection_0000064656_2021-01-09_01_04_16.csv | collection_0000064648_2021-01-08_22_50_58.csv,Filename field,Consistent alphanumeric format
nf_39.csv,dataFileSizeBytes,Computer Generated,File size field,22286 | 27074 | 24248,File size field,Human-readable format
nf_39.csv,dataFileMD5Hex,Computer Generated,Contains MD5,3ccb295c73ea50bfd9138249e875a0b1 | 2bbc66a000e2e1be70cf410e5eaea9b5 | 9b1dcc2d9b07b08221f5536bf72e4e56,Contains MD5,Hash-like hex string
nf_39.csv,BiospecimenKey,Computer Generated,Ends with Key,CA263001-B279 | CA263001-B287 | CA263001-B255,Ends with Key,Consistent alphanumeric format
nf_39.csv,DatasetViewKey,Computer Generated,Ends with Key,syn63100173 | syn63100173 | syn63100173,Ends with Key,Synapse ID format
nf_39.csv,EntityId,Computer Generated,Ends with ID,syn60247805 | syn60247807 | syn60247808,Ends with ID,Synapse ID format
nf_39.csv,FileAlias,Computer Generated,System alias,syn60247805 | syn60247807 | syn60247808,System alias,Synapse ID format
nf_39.csv,FileDescription,Computer Generated,Created/Modified on field,"Pathological partial annotations for image with the same basename, used to train MetFinder | Pathological partial annotations for image with the same basename, used to train MetFinder | Pathological partial annotations for image with the same basename, used to train MetFinder",Created/Modified on field,Human-readable format
nf_39.csv,FileFormat,Computer Generated,File format field,CSV | CSV | CSV,File format field,Human-readable format
nf_39.csv,FileTumorType,Computer Generated,Type field (often system-generated),Melanoma | Melanoma | Melanoma,Type field (often system-generated),Human-readable format
nf_39.csv,FileUrl,Computer Generated,URL field,https://www.synapse.org/Synapse:syn60247805 | https://www.synapse.org/Synapse:syn60247807 | https://www.synapse.org/Synapse:syn60247808,URL field,URL format
nf_39.csv,FileViewId,Computer Generated,Ends with ID,syn60247805 | syn60247807 | syn60247808,Ends with ID,Synapse ID format
nf_39.csv,StudyKey,Computer Generated,Ends with Key,CA263001-pcmr-2024 | CA263001-pcmr-2024 | CA263001-pcmr-2024,Ends with Key,Consistent alphanumeric format
nf_39.csv,FileLongitudinalEventType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_39.csv,DataUseCodes,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_39.csv,FileAssay,Likely Human,No computer-generated patterns detected,Hematoxylin and Eosin Staining Method | Hematoxylin and Eosin Staining Method | Hematoxylin and Eosin Staining Method,Likely human-annotated,Human-readable format
nf_39.csv,FileDesign,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_39.csv,FileLevel,Likely Human,No computer-generated patterns detected,Level 3 | Level 3 | Level 3,Likely human-annotated,Human-readable format
nf_39.csv,FileSpecies,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
